X,Y,U,V,absV,
Rectangular zone
-1.45847,1.77948,-0.386922,-0.570546,0.69144,
-1.38959,1.77948,-0.236989,-0.257592,0.352063,
-1.32071,1.77948,-0.320837,-0.455035,0.585458,
-1.25183,1.77948,-0.168707,-0.194323,0.260263,
-1.18294,1.77948,-0.0108844,0.043454,0.0699096,
-1.11406,1.77948,-0.546098,-0.492429,0.738476,
-1.04518,1.77948,-0.456607,-0.399684,0.644707,
-0.976296,1.77948,-0.679485,-0.618606,0.939135,
-0.907413,1.77948,-0.580655,-0.180274,0.63419,
-0.838531,1.77948,-0.548178,-0.0650756,0.558188,
-0.769648,1.77948,-0.481841,-0.0749975,0.515423,
-0.700766,1.77948,-0.85937,-0.086572,0.86578,
-0.631884,1.77948,-0.462633,-0.0164272,0.481941,
-0.563001,1.77948,-0.648156,0.15247,0.676164,
-0.494119,1.77948,-0.0697841,0.00366443,0.070812,
-0.425236,1.77948,-0.481026,0.32976,0.593212,
-0.356354,1.77948,-0.464877,0.266704,0.537927,
-0.287471,1.77948,-0.42367,0.350036,0.560315,
-0.218589,1.77948,-0.514563,0.646506,0.826359,
-0.149706,1.77948,-0.285832,0.846153,0.895765,
-0.080824,1.77948,-0.0242542,0.582159,0.58892,
-0.0119416,1.77948,0.0554963,0.703483,0.711131,
0.0569409,1.77948,-0.0907094,0.503577,0.512912,
0.125823,1.77948,0.0973847,0.675134,0.682489,
0.194706,1.77948,0.506431,0.402298,0.656029,
0.263588,1.77948,0.444957,0.478851,0.65924,
0.332471,1.77948,0.560788,0.546429,0.784313,
0.401353,1.77948,0.141614,0.401975,0.426647,
0.470236,1.77948,0.70543,0.355474,0.835607,
0.539118,1.77948,0.538545,0.299354,0.625082,
0.608,1.77948,0.374024,0.154867,0.424303,
0.676883,1.77948,0.524652,0.0577982,0.560225,
0.745765,1.77948,0.466494,-0.0256995,0.474935,
0.814648,1.77948,0.628483,-0.141478,0.644373,
0.88353,1.77948,0.750933,-0.229225,0.807561,
0.952413,1.77948,0.585437,-0.137294,0.6076,
1.0213,1.77948,0.513805,-0.0859059,0.524648,
1.09018,1.77948,0.633938,-0.243529,0.686854,
1.15906,1.77948,0.489266,-0.136908,0.514969,
1.22794,1.77948,0.481024,-0.229679,0.545637,
1.29682,1.77948,0.623052,-0.311747,0.697788,
1.36571,1.77948,0.623731,-0.239608,0.678461,
1.43459,1.77948,0.722483,-0.439211,0.846431,
1.50347,1.77948,0.482881,-0.165148,0.510857,
1.57235,1.77948,0.492171,-0.388314,0.630881,
1.64124,1.77948,0.358161,-0.522911,0.73622,
-1.734,1.82397,-0.0408816,-0.116886,0.134088,
-1.66512,1.82397,-0.186586,0.0257848,0.21088,
-1.59624,1.82397,-0.291582,-0.246845,0.382948,
-1.52736,1.82397,-0.29459,-0.238899,0.386446,
-1.45847,1.82397,-0.257704,-0.212651,0.334899,
-1.38959,1.82397,-0.284137,-0.281664,0.407418,
-1.32071,1.82397,-0.410017,-0.512979,0.65929,
-1.25183,1.82397,-0.258187,-0.388825,0.471933,
-1.18294,1.82397,-0.239437,-0.21447,0.455042,
-1.11406,1.82397,-0.390529,-0.168321,0.509227,
-1.04518,1.82397,-0.561924,-0.344297,0.771728,
-0.976296,1.82397,-0.465617,-0.286266,0.575586,
-0.907413,1.82397,-0.420047,-0.124586,0.451746,
-0.838531,1.82397,-0.621627,-0.020726,0.623076,
-0.769648,1.82397,-0.644495,-0.106424,0.663737,
-0.700766,1.82397,-0.469637,0.0717311,0.480718,
-0.631884,1.82397,-0.787569,0.224565,0.819372,
-0.563001,1.82397,0.0928382,-0.0197449,0.132142,
-0.494119,1.82397,-0.705798,0.261522,0.761523,
-0.425236,1.82397,-0.514421,0.352365,0.627465,
-0.356354,1.82397,-0.475462,0.430453,0.656312,
-0.287471,1.82397,-0.139377,0.389563,0.428732,
-0.218589,1.82397,-0.140261,0.488083,0.546549,
-0.149706,1.82397,-0.141171,0.587904,0.605248,
-0.080824,1.82397,-0.185058,0.630782,0.674666,
-0.0119416,1.82397,0.176178,0.642821,0.674436,
0.0569409,1.82397,-0.00351444,0.303685,0.303976,
0.125823,1.82397,0.0631473,0.105226,0.141667,
0.194706,1.82397,-0.216666,0.707856,0.798891,
0.263588,1.82397,0.24741,0.472243,0.546614,
0.332471,1.82397,0.461678,0.576653,0.743557,
0.401353,1.82397,0.277075,0.483278,0.580332,
0.470236,1.82397,0.423332,0.115331,0.445844,
0.539118,1.82397,0.645019,0.104453,0.653561,
0.608,1.82397,0.47481,0.208761,0.531334,
0.676883,1.82397,0.652317,-0.0227373,0.662066,
0.745765,1.82397,0.582265,0.118934,0.599652,
0.814648,1.82397,0.483286,0.0678803,0.488694,
0.88353,1.82397,0.855135,-0.0257938,0.857331,
0.952413,1.82397,0.915082,-0.0925441,0.9392,
1.0213,1.82397,0.639811,0.0670892,0.652698,
1.09018,1.82397,0.453401,-0.089281,0.471336,
1.15906,1.82397,0.480564,-0.390991,0.623798,
1.22794,1.82397,0.602615,-0.427966,0.741074,
1.29682,1.82397,0.938948,-0.568427,1.09921,
1.36571,1.82397,0.581801,-0.36014,0.703348,
1.43459,1.82397,0.547767,-0.267733,0.614672,
1.50347,1.82397,0.495464,-0.273701,0.569728,
1.57235,1.82397,0.0676932,-0.206208,0.225946,
1.64124,1.82397,0.340957,-0.474249,0.620324,
-1.734,1.86845,-0.0837252,-0.0508765,0.102352,
-1.66512,1.86845,-0.341021,-0.229175,0.422766,
-1.59624,1.86845,-0.303921,-0.111146,0.337816,
-1.52736,1.86845,-0.155138,-0.111713,0.263252,
-1.45847,1.86845,-0.0904428,-0.170775,0.220625,
-1.38959,1.86845,-0.249923,-0.367396,0.455459,
-1.32071,1.86845,-0.158502,-0.174461,0.341758,
-1.25183,1.86845,-0.295622,-0.108552,0.385224,
-1.18294,1.86845,-0.501748,-0.813361,0.957058,
-1.11406,1.86845,-0.415369,-0.164658,0.466055,
-1.04518,1.86845,-0.400651,-0.233629,0.490638,
-0.976296,1.86845,-0.292052,-0.120906,0.31917,
-0.907413,1.86845,-0.218897,0.106571,0.264989,
-0.838531,1.86845,-0.71187,-0.0398134,0.713914,
-0.769648,1.86845,-1.0639,-0.0295416,1.07352,
-0.700766,1.86845,-1.04702,-0.576571,1.20621,
-0.631884,1.86845,-0.927246,0.242037,0.958981,
-0.563001,1.86845,-0.607142,0.123949,0.623759,
-0.494119,1.86845,-0.805315,0.0173562,0.806832,
-0.425236,1.86845,-0.296285,0.0548564,0.338631,
-0.356354,1.86845,-0.125348,0.556499,0.601483,
-0.287471,1.86845,-0.126056,0.215656,0.352886,
-0.218589,1.86845,-0.281106,0.411623,0.510683,
-0.149706,1.86845,-0.125826,0.468353,0.488944,
-0.080824,1.86845,-0.0987345,0.353351,0.405601,
-0.0119416,1.86845,-0.0587372,0.496119,0.50045,
0.0569409,1.86845,0.0280771,0.644355,0.645731,
0.125823,1.86845,0.0842253,0.21328,0.229352,
0.194706,1.86845,0.219518,0.486067,0.534091,
0.263588,1.86845,0.236969,0.28338,0.370271,
0.332471,1.86845,0.636359,0.529741,0.828217,
0.401353,1.86845,0.460354,0.418322,0.631994,
0.470236,1.86845,0.177137,-0.219289,0.291302,
0.539118,1.86845,0.573264,0.366859,0.683237,
0.608,1.86845,0.793119,0.0242989,0.801641,
0.676883,1.86845,0.642493,0.169395,0.665414,
0.745765,1.86845,0.866237,0.0107446,0.866612,
0.814648,1.86845,0.749744,-0.116201,0.760052,
0.88353,1.86845,0.63483,-0.218628,0.676403,
0.952413,1.86845,0.400209,-0.11407,0.426847,
1.0213,1.86845,0.335549,0.0166952,0.363827,
1.09018,1.86845,0.653289,-0.244133,0.702149,
1.15906,1.86845,0.671302,-0.170358,0.697123,
1.22794,1.86845,0.231394,-0.0318603,0.23449,
1.29682,1.86845,0.722467,-0.26759,0.771744,
1.36571,1.86845,0.609649,-0.194216,0.651849,
1.43459,1.86845,0.31727,-0.466854,0.567183,
1.50347,1.86845,0.612321,-0.149184,0.64824,
1.57235,1.86845,0.409924,-0.290938,0.506025,
1.64124,1.86845,0.643456,-0.506412,0.861299,
-1.734,1.91294,-0.0903631,-0.0820283,0.127098,
-1.66512,1.91294,0.00299364,-0.161265,0.197997,
-1.59624,1.91294,-0.193499,-0.226206,0.301251,
-1.52736,1.91294,-0.326172,-0.40839,0.535794,
-1.45847,1.91294,-0.24178,-0.32782,0.414776,
-1.38959,1.91294,-0.0401253,0.238259,0.248309,
-1.32071,1.91294,-0.556894,-0.772417,0.954067,
-1.25183,1.91294,-0.508138,-0.234941,0.560731,
-1.18294,1.91294,-0.331071,-0.297967,0.464405,
-1.11406,1.91294,-0.291049,-0.225084,0.375291,
-1.04518,1.91294,-0.373604,-0.215767,0.463701,
-0.976296,1.91294,-0.624531,-0.268192,0.681311,
-0.907413,1.91294,-0.456272,-0.644906,0.797026,
-0.838531,1.91294,-0.437022,-0.0549312,0.440619,
-0.769648,1.91294,-0.27183,-0.109731,0.335108,
-0.700766,1.91294,-0.346375,0.070985,0.468416,
-0.631884,1.91294,-0.51328,0.075314,0.523604,
-0.563001,1.91294,-0.410013,0.0620447,0.417738,
-0.494119,1.91294,-0.480719,0.286734,0.559774,
-0.425236,1.91294,-0.604293,0.0634966,0.615162,
-0.356354,1.91294,-0.442254,0.33137,0.556497,
-0.287471,1.91294,-0.0166851,0.376324,0.381383,
-0.218589,1.91294,-0.290025,0.185835,0.349707,
-0.149706,1.91294,-0.15088,0.313577,0.349331,
-0.080824,1.91294,-0.0892034,0.340629,0.355378,
-0.0119416,1.91294,0.0500568,0.597418,0.606014,
0.0569409,1.91294,0.00823752,0.49818,0.500878,
0.125823,1.91294,0.145042,0.410397,0.451579,
0.194706,1.91294,0.226184,0.366182,0.434851,
0.263588,1.91294,0.24407,0.363573,0.469866,
0.332471,1.91294,0.348823,0.305605,0.488971,
0.401353,1.91294,0.20853,0.336014,0.401919,
0.470236,1.91294,0.36343,0.259758,0.453082,
0.539118,1.91294,0.493546,0.392359,0.632304,
0.608,1.91294,0.768473,0.378734,0.857195,
0.676883,1.91294,0.638533,0.199908,0.68229,
0.745765,1.91294,0.685099,-0.0885016,0.711774,
0.814648,1.91294,0.801989,0.0567868,0.806947,
0.88353,1.91294,0.293161,0.0443896,0.31499,
0.952413,1.91294,0.61796,-0.138465,0.663064,
1.0213,1.91294,0.898574,-0.125668,0.90925,
1.09018,1.91294,0.24025,-0.0868569,0.360179,
1.15906,1.91294,0.567201,-0.157236,0.627744,
1.22794,1.91294,0.913653,-0.504596,1.04442,
1.29682,1.91294,0.422212,-0.327403,0.534459,
1.36571,1.91294,0.444369,-0.42399,0.614357,
1.43459,1.91294,0.412773,-0.196879,0.500612,
1.50347,1.91294,0.413578,-0.261484,0.4925,
1.57235,1.91294,0.474781,-0.299326,0.569853,
1.64124,1.91294,0.545987,-0.294318,0.651298,
-1.734,1.95743,-0.0893328,-0.130078,0.262761,
-1.66512,1.95743,-0.105477,-0.191212,0.219715,
-1.59624,1.95743,-0.22403,-0.326293,0.415338,
-1.52736,1.95743,0.0193076,-0.0180891,0.026739,
-1.45847,1.95743,-0.560847,-0.513658,0.76471,
-1.38959,1.95743,-0.222742,-0.224229,0.366204,
-1.32071,1.95743,-0.489819,-0.0173537,0.594344,
-1.25183,1.95743,-0.563522,-0.32117,0.659128,
-1.18294,1.95743,-0.728358,-0.62883,0.965489,
-1.11406,1.95743,-0.32547,-0.18367,0.373875,
-1.04518,1.95743,-0.443384,0.301406,0.638261,
-0.976296,1.95743,-0.651219,-0.249771,0.700595,
-0.907413,1.95743,-0.383346,-0.336601,0.519443,
-0.838531,1.95743,-0.604633,0.00429788,0.613099,
-0.769648,1.95743,-0.119692,-0.0748449,0.265548,
-0.700766,1.95743,-0.523279,0.0187826,0.574502,
-0.631884,1.95743,-0.40898,0.0652464,0.418654,
-0.563001,1.95743,-0.320029,0.0865261,0.341743,
-0.494119,1.95743,-0.564369,0.232446,0.615469,
-0.425236,1.95743,-0.309735,0.340403,0.465726,
-0.356354,1.95743,-0.267651,0.232012,0.359363,
-0.287471,1.95743,0.337302,0.608909,0.69915,
-0.218589,1.95743,-0.447338,0.443766,0.648638,
-0.149706,1.95743,0.0446594,0.27205,0.278491,
-0.080824,1.95743,0.517853,0.842128,0.995359,
-0.0119416,1.95743,0.0394496,0.52201,0.527485,
0.0569409,1.95743,-0.023807,0.480986,0.484792,
0.125823,1.95743,0.0459395,0.312351,0.347181,
0.194706,1.95743,0.178025,0.309097,0.367169,
0.263588,1.95743,0.343897,0.439719,0.559745,
0.332471,1.95743,0.342581,0.307597,0.46042,
0.401353,1.95743,0.0909615,0.0348183,0.105979,
0.470236,1.95743,0.443781,0.197557,0.505676,
0.539118,1.95743,0.578204,0.300041,0.66363,
0.608,1.95743,0.481073,0.0536201,0.505056,
0.676883,1.95743,0.51413,0.25788,0.57738,
0.745765,1.95743,0.772745,0.0227926,0.777884,
0.814648,1.95743,0.558789,-0.110341,0.595598,
0.88353,1.95743,0.767953,-0.0236679,0.769105,
0.952413,1.95743,0.505804,-0.035526,0.507274,
1.0213,1.95743,0.534755,-0.108637,0.566367,
1.09018,1.95743,0.911905,-0.329428,0.986485,
1.15906,1.95743,0.65511,-0.246693,0.717593,
1.22794,1.95743,0.499099,-0.261745,0.564998,
1.29682,1.95743,0.488458,-0.109657,0.508402,
1.36571,1.95743,0.571101,-0.460558,0.743976,
1.43459,1.95743,0.314281,-0.429654,0.575361,
1.50347,1.95743,0.362278,-0.163514,0.40348,
1.57235,1.95743,0.677265,-0.268478,0.731626,
1.64124,1.95743,0.477098,-0.436621,0.655844,
-1.734,2.00191,-0.0804556,-0.346997,0.361256,
-1.66512,2.00191,-0.265592,-0.202727,0.33779,
-1.59624,2.00191,-0.165443,-0.177833,0.298102,
-1.52736,2.00191,-0.427712,-0.408559,0.619013,
-1.45847,2.00191,-0.269612,-0.262571,0.381198,
-1.38959,2.00191,-0.312473,-0.160366,0.386254,
-1.32071,2.00191,-0.380402,-0.402427,0.562031,
-1.25183,2.00191,-0.402369,-0.365893,0.548101,
-1.18294,2.00191,-0.456555,-0.340572,0.592005,
-1.11406,2.00191,-0.208082,-0.61486,0.704991,
-1.04518,2.00191,-0.395828,-0.414969,0.574285,
-0.976296,2.00191,-0.340299,-0.0377246,0.3566,
-0.907413,2.00191,-0.446533,-0.202698,0.518092,
-0.838531,2.00191,-0.0755219,0.154961,0.216877,
-0.769648,2.00191,-0.225017,-0.0321778,0.233666,
-0.700766,2.00191,-0.475469,-0.0327399,0.47883,
-0.631884,2.00191,-0.607795,0.104022,0.61834,
-0.563001,2.00191,-0.371224,0.188207,0.45282,
-0.494119,2.00191,-0.492674,-0.090689,0.504934,
-0.425236,2.00191,-0.394922,0.263501,0.490046,
-0.356354,2.00191,-0.40663,0.333999,0.532818,
-0.287471,2.00191,-0.205715,0.41427,0.463895,
-0.218589,2.00191,-0.0597355,0.362124,0.387944,
-0.149706,2.00191,-0.179427,0.0588718,0.188925,
-0.080824,2.00191,0.0761995,0.66008,0.668223,
-0.0119416,2.00191,-0.022549,0.525178,0.535719,
0.0569409,2.00191,0.00926459,0.270191,0.280139,
0.125823,2.00191,0.0897171,0.487145,0.521099,
0.194706,2.00191,0.251759,0.232914,0.346494,
0.263588,2.00191,0.210916,0.172884,0.286269,
0.332471,2.00191,1.30273,0.0711339,1.31795,
0.401353,2.00191,0.512627,0.206472,0.558938,
0.470236,2.00191,0.219508,0.328812,0.404423,
0.539118,2.00191,0.387368,0.235447,0.453482,
0.608,2.00191,0.256451,0.137604,0.321357,
0.676883,2.00191,0.507768,-0.0664492,0.520126,
0.745765,2.00191,0.373526,0.120622,0.395772,
0.814648,2.00191,0.313841,-0.162563,0.395099,
0.88353,2.00191,0.576475,-0.0477729,0.581981,
0.952413,2.00191,0.0517781,-0.226543,0.23807,
1.0213,2.00191,0.601874,-0.252117,0.654606,
1.09018,2.00191,0.462808,-0.319133,0.563939,
1.15906,2.00191,0.545184,-0.292478,0.63292,
1.22794,2.00191,0.51909,-0.170971,0.559605,
1.29682,2.00191,0.738758,-0.254222,0.783331,
1.36571,2.00191,0.0875535,0.0640605,0.114115,
1.43459,2.00191,0.213329,-0.436302,0.496085,
1.50347,2.00191,0.291445,-0.247354,0.392758,
1.57235,2.00191,0.546161,-0.265768,0.624332,
1.64124,2.00191,0.40846,-0.36045,0.545433,
-1.734,2.0464,-0.0587659,-0.169005,0.179412,
-1.66512,2.0464,-0.213813,-0.181477,0.315871,
-1.59624,2.0464,-0.0330592,-0.199217,0.202767,
-1.52736,2.0464,-0.395652,-0.62996,0.749496,
-1.45847,2.0464,-0.287759,-0.298796,0.42208,
-1.38959,2.0464,-0.231152,-0.068751,0.242654,
-1.32071,2.0464,-0.188488,-0.251659,0.331514,
-1.25183,2.0464,-0.27289,-0.196418,0.342618,
-1.18294,2.0464,-0.422795,-0.303081,0.520558,
-1.11406,2.0464,-0.403467,-0.28955,0.498046,
-1.04518,2.0464,-0.581435,-0.139661,0.603468,
-0.976296,2.0464,-0.246053,-0.207118,0.322898,
-0.907413,2.0464,-0.123442,-0.148623,0.204368,
-0.838531,2.0464,-0.502128,-0.148496,0.523643,
-0.769648,2.0464,-0.282167,-0.0153821,0.283246,
-0.700766,2.0464,-0.282101,-0.00907574,0.286917,
-0.631884,2.0464,-0.335616,0.0142906,0.34033,
-0.563001,2.0464,-0.483908,-0.0437778,0.490209,
-0.494119,2.0464,-0.854401,0.530951,1.00635,
-0.425236,2.0464,-0.687783,0.339621,0.768438,
-0.356354,2.0464,-0.349622,0.0358715,0.385896,
-0.287471,2.0464,-0.263989,0.0666509,0.285463,
-0.218589,2.0464,-0.174285,0.173593,0.258494,
-0.149706,2.0464,-0.12874,0.25354,0.286812,
-0.080824,2.0464,0.0603216,0.232458,0.245625,
-0.0119416,2.0464,-0.0578733,0.353784,0.359352,
0.0569409,2.0464,0.11547,0.200257,0.243588,
0.125823,2.0464,0.1233,0.296478,0.330376,
0.194706,2.0464,0.106698,0.21412,0.244377,
0.263588,2.0464,0.0131235,0.214874,0.216742,
0.332471,2.0464,0.349208,0.306553,0.490155,
0.401353,2.0464,0.170862,0.100211,0.262431,
0.470236,2.0464,0.341004,0.231138,0.411961,
0.539118,2.0464,0.46442,0.0826118,0.483861,
0.608,2.0464,0.500648,0.282543,0.57763,
0.676883,2.0464,0.581135,0.134952,0.611931,
0.745765,2.0464,0.661401,-0.0262925,0.676983,
0.814648,2.0464,0.990839,0.350396,1.05461,
0.88353,2.0464,0.501533,0.169369,0.535535,
0.952413,2.0464,0.621251,0.0309524,0.625048,
1.0213,2.0464,0.573999,-0.138011,0.602097,
1.09018,2.0464,0.401143,-0.461168,0.612661,
1.15906,2.0464,0.438893,-0.0963665,0.454544,
1.22794,2.0464,0.622966,-0.267732,0.680921,
1.29682,2.0464,0.533669,-0.373661,0.676569,
1.36571,2.0464,0.268119,-0.204065,0.341586,
1.43459,2.0464,0.336504,-0.237334,0.417706,
1.50347,2.0464,0.022901,0.0633571,0.126285,
1.57235,2.0464,0.252589,-0.070445,0.271705,
1.64124,2.0464,0.475819,-0.311575,0.576647,
-1.734,2.09089,0.0121499,-0.354368,0.388853,
-1.66512,2.09089,-0.0845032,0.0454886,0.108304,
-1.59624,2.09089,-0.244168,-0.0159498,0.259804,
-1.52736,2.09089,-0.232881,-0.234594,0.368681,
-1.45847,2.09089,-0.110884,0.119488,0.191396,
-1.38959,2.09089,0.00149876,-0.162499,0.179692,
-1.32071,2.09089,-0.0502682,-0.11509,0.145106,
-1.25183,2.09089,-0.345703,-0.545783,0.64719,
-1.18294,2.09089,-0.0546895,-0.199826,0.207677,
-1.11406,2.09089,-0.294471,-0.234519,0.387727,
-1.04518,2.09089,-0.130193,-0.0444971,0.226905,
-0.976296,2.09089,-0.417991,-0.239721,0.489819,
-0.907413,2.09089,-0.404307,-0.220126,0.465717,
-0.838531,2.09089,-0.50618,-0.207068,0.547953,
-0.769648,2.09089,-0.444698,0.024177,0.452263,
-0.700766,2.09089,-0.420723,-0.167038,0.453853,
-0.631884,2.09089,-0.140403,0.182295,0.29449,
-0.563001,2.09089,-0.505134,-0.00782987,0.505652,
-0.494119,2.09089,-0.782262,0.00387813,0.789168,
-0.425236,2.09089,-0.264407,0.206651,0.352942,
-0.356354,2.09089,-0.17205,0.137266,0.220296,
-0.287471,2.09089,-0.0513355,0.13892,0.148949,
-0.218589,2.09089,-0.121688,0.098975,0.157081,
-0.149706,2.09089,-0.249381,0.180241,0.366857,
-0.080824,2.09089,0.609141,0.440194,0.751549,
-0.0119416,2.09089,-0.0918971,0.178219,0.266773,
0.0569409,2.09089,0.199771,0.493343,0.537052,
0.125823,2.09089,-0.0930453,0.155959,0.204501,
0.194706,2.09089,0.114727,0.171058,0.228288,
0.263588,2.09089,0.450545,0.438592,0.633969,
0.332471,2.09089,0.262692,0.185908,0.341044,
0.401353,2.09089,0.625312,0.519625,0.814229,
0.470236,2.09089,0.51137,0.21973,0.627652,
0.539118,2.09089,0.404091,0.422688,0.701417,
0.608,2.09089,0.466417,0.161995,0.495681,
0.676883,2.09089,0.52339,-0.166246,0.553942,
0.745765,2.09089,0.459141,-0.102683,0.5072,
0.814648,2.09089,0.540323,0.080627,0.561378,
0.88353,2.09089,0.58262,-0.0296859,0.585757,
0.952413,2.09089,0.533797,-0.239328,0.587868,
1.0213,2.09089,0.376352,-0.109731,0.393129,
1.09018,2.09089,0.985395,-0.0723145,0.988831,
1.15906,2.09089,0.390906,-0.189072,0.439878,
1.22794,2.09089,0.537539,-0.209501,0.583878,
1.29682,2.09089,0.197466,-0.0628992,0.250229,
1.36571,2.09089,0.545007,-0.405739,0.679547,
1.43459,2.09089,0.295649,-0.271721,0.405047,
1.50347,2.09089,0.314169,-0.342513,0.48204,
1.57235,2.09089,0.478429,-0.221142,0.555196,
1.64124,2.09089,0.119287,-0.295066,0.321375,
-1.734,2.13538,-0.247429,-0.289782,0.446293,
-1.66512,2.13538,-0.425145,-0.330923,0.538926,
-1.59624,2.13538,-0.207997,-0.0418454,0.225808,
-1.52736,2.13538,-0.115959,0.00129522,0.17907,
-1.45847,2.13538,-0.265039,-0.0835792,0.279348,
-1.38959,2.13538,-0.335754,-0.618369,0.704205,
-1.32071,2.13538,-0.328288,-0.179893,0.378655,
-1.25183,2.13538,-0.105426,-0.333593,0.402915,
-1.18294,2.13538,-0.62761,-0.369794,0.736299,
-1.11406,2.13538,-0.522365,-0.260063,0.584246,
-1.04518,2.13538,-0.373796,-0.186135,0.426663,
-0.976296,2.13538,-0.672598,-0.0934371,0.687408,
-0.907413,2.13538,-0.367538,0.0254725,0.369898,
-0.838531,2.13538,-0.397114,0.00907383,0.458927,
-0.769648,2.13538,-0.257161,-0.194203,0.325013,
-0.700766,2.13538,-0.340652,0.0345166,0.351537,
-0.631884,2.13538,-0.347356,-0.0327087,0.349589,
-0.563001,2.13538,-0.271011,-0.0829816,0.283688,
-0.494119,2.13538,-0.384762,0.104859,0.407767,
-0.425236,2.13538,-0.252755,0.0699234,0.281589,
-0.356354,2.13538,-0.203341,0.168963,0.282444,
-0.287471,2.13538,-0.18419,0.349774,0.413055,
-0.218589,2.13538,-0.159222,0.108353,0.275696,
-0.149706,2.13538,-0.107501,0.280396,0.3003,
-0.080824,2.13538,-0.134441,0.233157,0.288677,
-0.0119416,2.13538,-0.00604266,0.195418,0.219939,
0.0569409,2.13538,0.0234084,0.326483,0.330329,
0.125823,2.13538,0.122284,0.0883504,0.152153,
0.194706,2.13538,0.182945,0.135018,0.254233,
0.263588,2.13538,0.162824,0.252743,0.331884,
0.332471,2.13538,0.167651,0.110855,0.20435,
0.401353,2.13538,0.20179,-0.0292617,0.308583,
0.470236,2.13538,0.133438,0.0815366,0.275569,
0.539118,2.13538,0.261994,0.139094,0.31354,
0.608,2.13538,0.529236,0.173716,0.558122,
0.676883,2.13538,0.499495,0.142998,0.519682,
0.745765,2.13538,0.451869,-0.0411416,0.463371,
0.814648,2.13538,0.475812,0.0518997,0.497257,
0.88353,2.13538,0.47954,0.0636259,0.504369,
0.952413,2.13538,0.636379,-0.144474,0.678711,
1.0213,2.13538,0.479836,-0.0555702,0.490308,
1.09018,2.13538,0.558189,-0.165165,0.594161,
1.15906,2.13538,0.184766,-0.231653,0.371832,
1.22794,2.13538,0.266261,-0.233579,0.379409,
1.29682,2.13538,0.299156,-0.286614,0.419244,
1.36571,2.13538,0.505785,-0.21588,0.555757,
1.43459,2.13538,0.521978,-0.397067,0.660643,
1.50347,2.13538,0.421008,-0.201924,0.478035,
1.57235,2.13538,0.205302,-0.180278,0.273888,
1.64124,2.13538,0.390546,-0.311393,0.504164,
-1.734,2.17986,-0.228001,-2.11947e-005,0.22801,
-1.66512,2.17986,-0.306767,-0.345139,0.475009,
-1.59624,2.17986,-0.0985696,-0.00236304,0.100257,
-1.52736,2.17986,-0.159141,-0.0519868,0.219889,
-1.45847,2.17986,-0.00541261,-0.00839982,0.0111855,
-1.38959,2.17986,-0.202891,-0.230813,0.307362,
-1.32071,2.17986,-0.147158,-0.131083,0.201597,
-1.25183,2.17986,-0.0804374,-0.0903877,0.13139,
-1.18294,2.17986,-0.257085,-0.194945,0.329555,
-1.11406,2.17986,-0.430015,-0.00105327,0.430475,
-1.04518,2.17986,-0.195571,-0.146227,0.260403,
-0.976296,2.17986,-0.493538,-0.18743,0.52898,
-0.907413,2.17986,0.201472,0.000716582,0.205939,
-0.838531,2.17986,-0.404039,-0.057467,0.412479,
-0.769648,2.17986,-0.380449,0.0431355,0.38718,
-0.700766,2.17986,-0.423917,-0.00299989,0.424394,
-0.631884,2.17986,-0.371361,-0.124192,0.393142,
-0.563001,2.17986,-0.435303,-0.0565783,0.439742,
-0.494119,2.17986,-0.293147,0.0679409,0.341315,
-0.425236,2.17986,-0.273955,0.0690231,0.321708,
-0.356354,2.17986,-0.44041,-0.164895,0.479153,
-0.287471,2.17986,-0.191291,0.200381,0.277655,
-0.218589,2.17986,-2.83714e-005,1.87641e-005,4.86726e-005,
-0.149706,2.17986,-0.65427,0.103469,0.72625,
-0.080824,2.17986,-0.0910997,0.119053,0.181388,
-0.0119416,2.17986,-0.289973,0.0987425,0.379642,
0.0569409,2.17986,0.118758,0.248405,0.280581,
0.125823,2.17986,0.12254,0.0602051,0.1631,
0.194706,2.17986,0.392997,0.305049,0.520582,
0.263588,2.17986,0.0850607,0.158821,0.19335,
0.332471,2.17986,0.77439,4.39861e-005,0.774426,
0.401353,2.17986,0.0173156,-0.00354947,0.0198842,
0.470236,2.17986,0.112434,-0.0501596,0.269121,
0.539118,2.17986,-0.404761,0.00327206,0.419743,
0.608,2.17986,0.557681,-0.347836,0.668637,
0.676883,2.17986,0.406476,-0.212527,0.462617,
0.745765,2.17986,0.280841,-0.0281942,0.285792,
0.814648,2.17986,0.544438,-0.0499348,0.581828,
0.88353,2.17986,0.336293,-0.00296212,0.337665,
0.952413,2.17986,0.379644,-0.236981,0.48648,
1.0213,2.17986,0.410971,-0.0294945,0.417816,
1.09018,2.17986,0.0532291,-0.0780882,0.102051,
1.15906,2.17986,0.336794,-0.129276,0.415055,
1.22794,2.17986,-0.430301,-1.36192e-007,0.430302,
1.29682,2.17986,0.42898,-0.369504,0.571876,
1.36571,2.17986,0.49743,-0.240762,0.557586,
1.43459,2.17986,0.321649,-0.11329,0.350402,
1.50347,2.17986,0.475192,-0.0328271,0.485673,
1.57235,2.17986,0.793142,-0.571878,0.978779,
1.64124,2.17986,0.26234,-0.138832,0.303761,

