X,Y,U,V,absV,
Rectangular zone
-0.201059,0.846622,-1.07509,2.50445,2.72662,
-0.132169,0.846622,-0.116974,1.38938,1.42992,
-0.06328,0.846622,-0.333028,2.44561,2.46871,
0.00560927,0.846622,0.098962,3.38232,3.38379,
0.0744986,0.846622,0.178855,1.77531,1.78732,
0.143388,0.846622,0.684683,2.65654,2.75457,
0.212277,0.846622,1.14953,2.43778,2.69526,
0.281167,0.846622,1.77628,2.2101,2.83546,
0.350056,0.846622,1.17899,1.30245,1.7632,
0.418945,0.846622,0.716473,0.125435,0.80847,
0.487834,0.846622,1.27856,0.629432,1.48385,
0.556724,0.846622,2.27448,0.841632,2.42847,
0.625613,0.846622,1.32036,0.0256131,1.32095,
0.694502,0.846622,1.18587,-0.397722,1.26468,
0.763392,0.846622,0.666189,-0.121672,0.712628,
0.832281,0.846622,1.24046,-0.628894,1.39691,
0.90117,0.846622,0.47967,-0.556349,0.735395,
0.97006,0.846622,0.510892,-0.115359,0.654681,
1.03895,0.846622,0.709096,-0.645745,0.972996,
1.10784,0.846622,0.260558,-0.532172,0.592868,
1.17673,0.846622,0.163474,-0.705651,0.799839,
1.24562,0.846622,0.192762,-0.692094,0.718527,
1.31451,0.846622,0.0597257,-0.759132,0.794701,
1.3834,0.846622,0.135899,-0.730003,0.754078,
1.45228,0.846622,0.0184759,-0.717667,0.737168,
1.52117,0.846622,0.00101551,-0.375733,0.381291,
1.59006,0.846622,-0.0448763,-0.388204,0.3953,
-1.78551,0.888953,0.161023,-0.532789,0.561634,
-1.71662,0.888953,0.059127,-0.287753,0.401698,
-1.64773,0.888953,0.0409569,-0.679797,0.682737,
-1.57884,0.888953,-0.0250719,-0.0487996,0.300507,
-1.50996,0.888953,0.00510089,-0.873305,0.92081,
-1.44107,0.888953,0.0589008,-0.536604,0.540208,
-1.37218,0.888953,-0.154424,-0.783104,0.798851,
-1.30329,0.888953,-0.329346,-0.888296,0.955403,
-1.2344,0.888953,-0.28567,-1.33491,1.36631,
-1.16551,0.888953,-0.390552,-1.45519,1.50983,
-1.09662,0.888953,-0.685501,-1.68689,1.83137,
-1.02773,0.888953,-0.321837,-0.206771,0.447873,
-0.958841,0.888953,-0.624923,-0.694056,0.934168,
-0.889952,0.888953,-0.819318,-0.734978,1.13579,
-0.821062,0.888953,-1.30805,-1.05986,1.71693,
-0.752173,0.888953,-0.526502,-0.00482577,0.548824,
-0.683284,0.888953,-2.04565,-0.277015,2.06545,
-0.614395,0.888953,-0.968751,-0.2011,1.00959,
-0.545505,0.888953,-0.359975,-0.144472,0.390827,
-0.476616,0.888953,-1.76935,0.97671,2.02707,
-0.407727,0.888953,-1.65661,1.16685,2.03148,
-0.338837,0.888953,-1.94238,2.00121,2.79027,
-0.269948,0.888953,-1.31826,2.07411,2.45763,
-0.201059,0.888953,-0.671224,1.44781,1.64866,
-0.132169,0.888953,-0.422187,1.9914,2.05675,
-0.06328,0.888953,-0.335772,2.7913,2.82187,
0.00560927,0.888953,-0.000570858,3.34838,3.34951,
0.0744986,0.888953,0.513581,3.54069,3.57821,
0.143388,0.888953,0.45743,1.68792,1.75125,
0.212277,0.888953,0.312908,0.698254,0.76606,
0.281167,0.888953,1.56945,2.35964,2.8345,
0.350056,0.888953,1.20529,1.52342,1.94502,
0.418945,0.888953,1.1547,0.804864,1.4137,
0.487834,0.888953,0.6684,0.912573,1.38169,
0.556724,0.888953,2.047,0.958795,2.26074,
0.625613,0.888953,0.963387,0.0279926,0.980287,
0.694502,0.888953,1.21338,-0.261906,1.24718,
0.763392,0.888953,0.613067,0.226356,0.65821,
0.832281,0.888953,0.535534,-0.0437137,0.964066,
0.90117,0.888953,0.903232,-0.591302,1.09691,
0.97006,0.888953,0.389024,-0.208934,0.51646,
1.03895,0.888953,0.471325,-0.441793,0.665451,
1.10784,0.888953,-0.179593,-0.836487,0.911278,
1.17673,0.888953,0.402243,-0.997326,1.0804,
1.24562,0.888953,0.304185,-0.607714,0.682788,
1.31451,0.888953,0.123057,-0.77049,0.782431,
1.3834,0.888953,0.0509042,-0.462207,0.467195,
1.45228,0.888953,0.0566248,-0.5775,0.582234,
1.52117,0.888953,-0.0507917,-0.699329,0.701265,
1.59006,0.888953,-0.00442193,-0.28509,0.285793,
-1.78551,0.931284,0.230055,-0.516626,0.593007,
-1.71662,0.931284,-0.00551587,-0.17828,0.214212,
-1.64773,0.931284,0.0425854,-0.539302,0.541855,
-1.57884,0.931284,0.0273497,-0.42244,0.443898,
-1.50996,0.931284,0.224422,-0.91429,0.955684,
-1.44107,0.931284,-0.0638821,-0.703925,0.716753,
-1.37218,0.931284,-0.181497,-0.926872,0.950869,
-1.30329,0.931284,-0.11665,-0.885227,0.898508,
-1.2344,0.931284,-0.222851,-1.16806,1.20382,
-1.16551,0.931284,-0.146903,-0.833546,0.873268,
-1.09662,0.931284,-0.550448,-1.21639,1.34116,
-1.02773,0.931284,-0.677935,-0.81379,1.0704,
-0.958841,0.931284,-0.983527,-0.912426,1.34197,
-0.889952,0.931284,-1.09091,-0.916426,1.43336,
-0.821062,0.931284,-1.57562,-1.15617,1.96173,
-0.752173,0.931284,-1.35866,-0.360967,1.40855,
-0.683284,0.931284,-1.39384,-0.165372,1.40865,
-0.614395,0.931284,-2.10715,0.341563,2.13524,
-0.545505,0.931284,-1.79126,0.488572,1.8572,
-0.476616,0.931284,-1.09773,0.765986,1.34131,
-0.407727,0.931284,-1.46054,0.956618,1.74709,
-0.338837,0.931284,-1.37242,1.63143,2.13333,
-0.269948,0.931284,-0.880558,1.34498,1.60971,
-0.201059,0.931284,-0.918762,2.0368,2.24091,
-0.132169,0.931284,-0.664796,2.01481,2.12398,
-0.06328,0.931284,-0.198995,0.70383,0.73572,
0.00560927,0.931284,0.134954,2.30533,2.31373,
0.0744986,0.931284,0.836523,3.03925,3.17514,
0.143388,0.931284,0.626557,1.92522,2.02608,
0.212277,0.931284,1.08477,2.9629,3.15553,
0.281167,0.931284,0.712656,1.19808,1.39459,
0.350056,0.931284,1.57755,1.81495,2.40696,
0.418945,0.931284,1.05215,0.757563,1.30742,
0.487834,0.931284,0.455722,0.251612,0.521888,
0.556724,0.931284,1.43501,0.584417,1.56499,
0.625613,0.931284,1.54258,0.32256,1.59703,
0.694502,0.931284,1.5882,-0.586416,1.69585,
0.763392,0.931284,1.28611,-0.136447,1.32238,
0.832281,0.931284,-0.0814504,0.642187,0.818988,
0.90117,0.931284,0.528926,-0.159693,0.573435,
0.97006,0.931284,0.847965,-0.538933,1.00536,
1.03895,0.931284,0.168927,0.119344,0.20697,
1.10784,0.931284,0.367638,-0.386267,0.559018,
1.17673,0.931284,0.380597,-0.692864,0.793418,
1.24562,0.931284,0.283963,-0.732312,0.785853,
1.31451,0.931284,0.183825,-0.491421,0.554461,
1.3834,0.931284,0.119525,-0.516217,0.540042,
1.45228,0.931284,0.143653,-0.552719,0.576044,
1.52117,0.931284,0.0700881,-0.42825,0.451862,
1.59006,0.931284,0.0454578,-0.318238,0.332992,
-1.78551,0.973615,-0.000648568,-0.391194,0.392243,
-1.71662,0.973615,0.0282798,-0.12841,0.246462,
-1.64773,0.973615,0.0559406,-0.782241,0.786599,
-1.57884,0.973615,0.177637,-0.545075,0.575125,
-1.50996,0.973615,0.0965142,-1.0665,1.08152,
-1.44107,0.973615,-0.0330303,-0.688406,0.697572,
-1.37218,0.973615,-0.251438,-1.0302,1.06379,
-1.30329,0.973615,0.186713,0.144764,0.23779,
-1.2344,0.973615,-0.253545,-0.761864,0.816916,
-1.16551,0.973615,0.466151,-0.70743,0.911707,
-1.09662,0.973615,-0.771943,-0.795482,1.1186,
-1.02773,0.973615,-0.460587,-0.470748,0.676994,
-0.958841,0.973615,-0.305892,-0.155613,0.413088,
-0.889952,0.973615,-0.799745,-0.925667,1.22377,
-0.821062,0.973615,-0.885364,-0.287621,0.965276,
-0.752173,0.973615,-1.46389,-0.498229,1.5629,
-0.683284,0.973615,-1.53154,0.0503518,1.53822,
-0.614395,0.973615,-2.63056,0.651452,2.71072,
-0.545505,0.973615,-0.585428,0.214982,0.624253,
-0.476616,0.973615,-1.97196,1.09144,2.25623,
-0.407727,0.973615,-0.549623,0.576936,0.799794,
-0.338837,0.973615,-1.49863,1.7154,2.28623,
-0.269948,0.973615,-0.929223,1.46755,1.74046,
-0.201059,0.973615,-0.74949,1.62929,1.79666,
-0.132169,0.973615,-0.483449,1.83477,1.9058,
-0.06328,0.973615,-0.493852,3.26634,3.30476,
0.00560927,0.973615,0.084546,0.785937,0.792161,
0.0744986,0.973615,0.498874,2.83571,2.88961,
0.143388,0.973615,0.583473,2.00844,2.09265,
0.212277,0.973615,1.1427,2.65076,2.88826,
0.281167,0.973615,1.15989,2.29029,2.57149,
0.350056,0.973615,1.33706,1.27498,1.85698,
0.418945,0.973615,0.957885,0.698424,1.19262,
0.487834,0.973615,0.98158,0.603046,1.15495,
0.556724,0.973615,1.08522,0.462268,1.193,
0.625613,0.973615,1.34904,1.29725,1.90415,
0.694502,0.973615,0.751684,-0.0717943,0.778418,
0.763392,0.973615,0.256042,0.266871,0.374424,
0.832281,0.973615,0.55973,0.00606394,0.570979,
0.90117,0.973615,0.359833,-0.119487,0.397547,
0.97006,0.973615,0.635964,-0.254324,0.6918,
1.03895,0.973615,1.6507,-0.721285,1.80382,
1.10784,0.973615,0.249302,-0.241239,0.36717,
1.17673,0.973615,0.344776,-0.539109,0.641053,
1.24562,0.973615,0.307708,-0.666603,0.746327,
1.31451,0.973615,0.168886,-0.31162,0.364631,
1.3834,0.973615,0.257087,-0.319154,0.442196,
1.45228,0.973615,0.20031,-0.427297,0.487284,
1.52117,0.973615,0.101103,-0.460697,0.475863,
1.59006,0.973615,0.0745982,-0.442915,0.450856,
-1.78551,1.01595,-0.449782,-0.114957,0.51297,
-1.71662,1.01595,-0.0831449,-0.322803,0.333375,
-1.64773,1.01595,0.167418,-0.518166,0.544807,
-1.57884,1.01595,0.160328,-0.745821,0.780022,
-1.50996,1.01595,-0.01007,-0.19098,0.191322,
-1.44107,1.01595,-0.275112,-0.891323,0.932975,
-1.37218,1.01595,-0.0356685,-0.241931,0.244686,
-1.30329,1.01595,-0.292566,-0.617606,0.700157,
-1.2344,1.01595,-0.172123,-0.400162,0.436327,
-1.16551,1.01595,-0.283119,-0.764301,0.935058,
-1.09662,1.01595,-0.449464,-0.943462,1.06392,
-1.02773,1.01595,-0.572218,-0.827502,1.00768,
-0.958841,1.01595,-0.668393,-0.2461,0.71336,
-0.889952,1.01595,-0.296001,-0.278713,0.457478,
-0.821062,1.01595,-0.335866,-0.0445248,0.488544,
-0.752173,1.01595,-0.995725,-0.330695,1.08133,
-0.683284,1.01595,-1.66469,-0.387642,1.71443,
-0.614395,1.01595,-0.444797,0.00505264,0.446312,
-0.545505,1.01595,-1.29472,0.380093,1.3864,
-0.476616,1.01595,-1.41837,0.802168,1.64703,
-0.407727,1.01595,-1.48898,1.11316,1.8652,
-0.338837,1.01595,-1.18773,1.17387,1.67076,
-0.269948,1.01595,-0.805613,1.45324,1.66355,
-0.201059,1.01595,-0.568067,0.977249,1.13216,
-0.132169,1.01595,-0.65355,2.26339,2.35648,
-0.06328,1.01595,-0.106975,1.15661,1.16547,
0.00560927,1.01595,0.426667,2.02995,2.08389,
0.0744986,1.01595,0.281744,2.61015,2.6267,
0.143388,1.01595,0.169491,0.358844,0.404957,
0.212277,1.01595,0.58844,1.87332,1.9893,
0.281167,1.01595,0.770206,1.37825,1.5871,
0.350056,1.01595,1.72622,1.06106,2.03676,
0.418945,1.01595,1.12433,0.950585,1.47401,
0.487834,1.01595,1.48086,0.855981,1.715,
0.556724,1.01595,1.43353,0.595992,1.5525,
0.625613,1.01595,0.995586,0.278488,1.03943,
0.694502,1.01595,1.399,0.150913,1.44801,
0.763392,1.01595,0.980356,-0.00823039,1.1455,
0.832281,1.01595,0.458262,-0.0751984,0.565597,
0.90117,1.01595,0.870874,-0.238221,0.903951,
0.97006,1.01595,0.530574,-0.219329,0.583452,
1.03895,1.01595,0.752242,-0.55728,0.945283,
1.10784,1.01595,0.318012,-0.248445,0.403799,
1.17673,1.01595,0.609133,-0.62811,0.87773,
1.24562,1.01595,0.557052,-0.657643,0.877981,
1.31451,1.01595,0.211129,-0.539079,0.59127,
1.3834,1.01595,0.199496,-0.377528,0.432453,
1.45228,1.01595,0.160963,-0.434668,0.474081,
1.52117,1.01595,0.0867134,-0.300539,0.312898,
1.59006,1.01595,0.0794439,-0.439225,0.448752,
-1.78551,1.05828,0.205108,-0.888117,0.911635,
-1.71662,1.05828,0.244734,-0.667462,0.710977,
-1.64773,1.05828,-0.0143584,-0.200047,0.205907,
-1.57884,1.05828,-0.0279299,-0.412791,0.417609,
-1.50996,1.05828,-0.11628,-0.774585,0.786164,
-1.44107,1.05828,-0.191773,-0.443095,0.48425,
-1.37218,1.05828,-0.0499735,-0.316498,0.323075,
-1.30329,1.05828,-0.307961,-0.620669,0.694966,
-1.2344,1.05828,-0.340928,-0.410988,0.550512,
-1.16551,1.05828,-0.59934,-0.491044,0.777885,
-1.09662,1.05828,-0.393443,-0.622195,0.815335,
-1.02773,1.05828,-0.943248,-1.05076,1.44013,
-0.958841,1.05828,-0.828022,-0.561184,1.02293,
-0.889952,1.05828,-0.575421,-0.481675,0.755161,
-0.821062,1.05828,-0.9551,-0.0369647,1.00547,
-0.752173,1.05828,-1.1828,-0.325484,1.2332,
-0.683284,1.05828,-1.92111,0.141308,1.92839,
-0.614395,1.05828,-1.86144,0.0454584,1.86273,
-0.545505,1.05828,-1.52636,0.537088,1.63395,
-0.476616,1.05828,-1.0024,0.852796,1.32429,
-0.407727,1.05828,-1.52086,1.08804,1.87034,
-0.338837,1.05828,-0.79364,0.704274,1.06264,
-0.269948,1.05828,-0.587121,0.864543,1.04516,
-0.201059,1.05828,-0.915416,1.89247,2.10238,
-0.132169,1.05828,-0.571616,1.85962,1.9468,
-0.06328,1.05828,-0.372381,2.15606,2.19145,
0.00560927,1.05828,0.00682403,2.26486,2.2697,
0.0744986,1.05828,0.176808,0.966052,0.987106,
0.143388,1.05828,0.0178943,0.595255,0.614749,
0.212277,1.05828,0.102882,0.667452,0.675396,
0.281167,1.05828,0.580034,0.88841,1.06743,
0.350056,1.05828,1.03889,0.797243,1.52586,
0.418945,1.05828,1.25627,1.01875,1.62356,
0.487834,1.05828,1.46623,0.81157,1.67721,
0.556724,1.05828,1.00308,0.565142,1.15408,
0.625613,1.05828,0.765005,0.119961,0.785123,
0.694502,1.05828,1.65614,0.580734,1.76245,
0.763392,1.05828,0.874199,-0.237406,0.905935,
0.832281,1.05828,0.573773,-0.0400334,0.575507,
0.90117,1.05828,0.731981,-0.279503,0.872694,
0.97006,1.05828,0.74565,-0.413697,0.855415,
1.03895,1.05828,0.634734,-0.448217,0.789941,
1.10784,1.05828,0.46574,-0.503223,0.686212,
1.17673,1.05828,0.486001,-0.656825,0.827575,
1.24562,1.05828,0.212012,-0.270201,0.370038,
1.31451,1.05828,0.294894,-0.459837,0.548876,
1.3834,1.05828,0.266784,-0.393079,0.475867,
1.45228,1.05828,0.120871,-0.497894,0.519845,
1.52117,1.05828,0.173438,-0.296073,0.351943,
1.59006,1.05828,0.0630313,-0.439616,0.451146,
-1.78551,1.10061,-0.163867,-0.344892,0.44896,
-1.71662,1.10061,-0.0526346,-0.358861,0.364804,
-1.64773,1.10061,-0.105843,-0.413347,0.476988,
-1.57884,1.10061,-0.14646,-0.63698,0.661003,
-1.50996,1.10061,-0.230743,-0.779216,0.817361,
-1.44107,1.10061,-0.134707,-0.770755,0.786176,
-1.37218,1.10061,-0.162453,-0.571005,0.614229,
-1.30329,1.10061,-0.142636,-0.267074,0.316377,
-1.2344,1.10061,-0.627867,-1.07816,1.24784,
-1.16551,1.10061,-0.414312,-0.547147,0.694473,
-1.09662,1.10061,-0.176557,-0.573095,0.604307,
-1.02773,1.10061,-0.834667,-0.669886,1.07813,
-0.958841,1.10061,-0.776467,-0.687945,1.12395,
-0.889952,1.10061,-1.15426,-0.673054,1.34923,
-0.821062,1.10061,-0.75808,-0.158303,0.780407,
-0.752173,1.10061,-0.696363,-0.0824552,0.709762,
-0.683284,1.10061,-1.67897,0.0632406,1.68787,
-0.614395,1.10061,-1.16044,0.300632,1.2114,
-0.545505,1.10061,-1.446,0.459403,1.53109,
-0.476616,1.10061,-1.57742,1.1009,1.92556,
-0.407727,1.10061,-0.463333,0.428375,0.634419,
-0.338837,1.10061,-1.22995,1.22696,1.75338,
-0.269948,1.10061,-0.691092,1.17176,1.36877,
-0.201059,1.10061,-0.730352,1.44103,1.61665,
-0.132169,1.10061,-0.246651,0.524736,0.584743,
-0.06328,1.10061,-0.365911,1.88584,1.92254,
0.00560927,1.10061,-0.0324081,2.21763,2.21918,
0.0744986,1.10061,0.14501,1.60187,1.61771,
0.143388,1.10061,0.289197,1.42399,1.45599,
0.212277,1.10061,-0.034026,0.605213,0.650097,
0.281167,1.10061,0.855906,1.41768,1.66242,
0.350056,1.10061,0.599058,0.499479,0.859614,
0.418945,1.10061,1.40748,1.28908,1.90902,
0.487834,1.10061,0.579569,0.479988,0.753165,
0.556724,1.10061,1.42811,0.832612,1.65362,
0.625613,1.10061,1.23598,0.383449,1.30398,
0.694502,1.10061,1.24316,0.25493,1.27003,
0.763392,1.10061,1.19843,0.154924,1.21554,
0.832281,1.10061,1.02562,-0.122095,1.03685,
0.90117,1.10061,0.952866,-0.333655,1.01002,
0.97006,1.10061,0.775888,-0.357278,0.855691,
1.03895,1.10061,0.543962,-0.210452,0.583464,
1.10784,1.10061,0.618793,-0.565443,0.849597,
1.17673,1.10061,0.547208,-0.512969,0.750921,
1.24562,1.10061,0.405794,-0.380515,0.566275,
1.31451,1.10061,0.569708,-0.40994,0.70918,
1.3834,1.10061,0.359019,-0.345903,0.506752,
1.45228,1.10061,0.143462,-0.437366,0.474002,
1.52117,1.10061,0.167833,-0.372008,0.420252,
1.59006,1.10061,0.227684,-0.311299,0.392397,
-1.78551,1.14294,0.0299912,-0.260818,0.292386,
-1.71662,1.14294,-0.0895175,0.164437,0.2108,
-1.64773,1.14294,-0.0247634,-0.725515,0.742587,
-1.57884,1.14294,-0.0293338,-0.316253,0.320096,
-1.50996,1.14294,-0.281735,-0.753048,0.807059,
-1.44107,1.14294,-0.246531,-0.651597,0.75166,
-1.37218,1.14294,-0.241872,-0.80016,0.867453,
-1.30329,1.14294,-0.388848,-0.670888,0.775473,
-1.2344,1.14294,-0.336111,-0.619282,0.764341,
-1.16551,1.14294,-0.253715,-0.325633,0.434994,
-1.09662,1.14294,-0.456966,-0.291329,0.544084,
-1.02773,1.14294,-0.460648,-0.208477,0.505657,
-0.958841,1.14294,-0.835025,-0.603807,1.03968,
-0.889952,1.14294,-0.721076,-0.233485,0.759473,
-0.821062,1.14294,-1.20314,-0.314602,1.27557,
-0.752173,1.14294,-1.57516,-0.26874,1.59811,
-0.683284,1.14294,-1.53431,-0.0369198,1.53551,
-0.614395,1.14294,-1.78668,1.05162,2.07704,
-0.545505,1.14294,-1.31126,0.928953,1.60801,
-0.476616,1.14294,-1.49798,0.734757,1.67065,
-0.407727,1.14294,-0.694095,0.620534,0.93445,
-0.338837,1.14294,-1.11226,1.07205,1.55974,
-0.269948,1.14294,-0.521026,1.0849,1.23366,
-0.201059,1.14294,-0.782871,1.69138,1.86741,
-0.132169,1.14294,-0.83612,1.92271,2.0967,
-0.06328,1.14294,-0.330759,1.57517,1.61021,
0.00560927,1.14294,-0.0845607,1.86585,1.8681,
0.0744986,1.14294,-0.0873232,1.99858,2.00336,
0.143388,1.14294,0.183606,1.18716,1.21062,
0.212277,1.14294,0.48028,1.22883,1.32135,
0.281167,1.14294,0.738317,1.41933,1.60323,
0.350056,1.14294,0.379654,0.335226,0.519503,
0.418945,1.14294,0.445822,0.4228,0.624827,
0.487834,1.14294,1.07296,1.20812,1.63098,
0.556724,1.14294,1.23774,0.692281,1.41884,
0.625613,1.14294,1.14875,0.516428,1.26271,
0.694502,1.14294,0.92122,0.28487,0.970592,
0.763392,1.14294,0.978362,0.110978,0.985022,
0.832281,1.14294,0.653426,0.11325,0.664302,
0.90117,1.14294,0.803078,-0.0988457,0.812677,
0.97006,1.14294,1.10925,-0.50116,1.21731,
1.03895,1.14294,0.657288,-0.202626,0.689234,
1.10784,1.14294,0.766871,-0.612993,0.98183,
1.17673,1.14294,0.379041,-0.370627,0.537197,
1.24562,1.14294,0.363975,-0.390437,0.540337,
1.31451,1.14294,0.265222,-0.336145,0.43309,
1.3834,1.14294,0.284711,-0.300553,0.414362,
1.45228,1.14294,0.219098,-0.302527,0.373746,
1.52117,1.14294,0.109847,-0.449044,0.472501,
1.59006,1.14294,0.282154,-0.0789153,0.503476,
-1.78551,1.18527,-0.0014477,-0.303403,0.315255,
-1.71662,1.18527,-0.101267,0.0105434,0.127813,
-1.64773,1.18527,0.0157979,-0.535214,0.547607,
-1.57884,1.18527,-0.193554,-0.41412,0.457198,
-1.50996,1.18527,-0.17365,-0.471766,0.512428,
-1.44107,1.18527,-0.0940501,-0.61487,0.622167,
-1.37218,1.18527,-0.356124,-0.655281,0.756497,
-1.30329,1.18527,-0.341541,-0.692348,0.837245,
-1.2344,1.18527,-0.299782,-0.35225,0.473455,
-1.16551,1.18527,-0.387977,-0.643418,0.753597,
-1.09662,1.18527,-0.56652,-0.294976,0.64145,
-1.02773,1.18527,-0.286989,-0.175917,0.364908,
-0.958841,1.18527,-0.947301,-0.441496,1.05077,
-0.889952,1.18527,-0.426406,-0.111662,0.458444,
-0.821062,1.18527,-1.21199,-0.48214,1.30485,
-0.752173,1.18527,-0.525651,-0.0918355,0.603623,
-0.683284,1.18527,-0.510436,0.132069,0.548146,
-0.614395,1.18527,-0.186545,-0.0312171,0.232848,
-0.545505,1.18527,-0.811299,0.272815,0.85806,
-0.476616,1.18527,-1.00008,0.525,1.13617,
-0.407727,1.18527,-1.26452,0.864354,1.53683,
-0.338837,1.18527,-0.601871,0.60809,0.867785,
-0.269948,1.18527,-0.86937,1.31065,1.57292,
-0.201059,1.18527,-0.649137,1.44188,1.5823,
-0.132169,1.18527,-0.150976,1.01429,1.03451,
-0.06328,1.18527,-0.288782,1.42835,1.46243,
0.00560927,1.18527,-0.0691482,1.52389,1.52694,
0.0744986,1.18527,0.0805687,1.45063,1.46156,
0.143388,1.18527,0.0658349,1.03444,1.06455,
0.212277,1.18527,0.624085,1.85937,1.96413,
0.281167,1.18527,0.660435,0.968795,1.17355,
0.350056,1.18527,0.750874,1.90529,2.05131,
0.418945,1.18527,0.391443,0.190584,0.452711,
0.487834,1.18527,0.925705,0.779161,1.21006,
0.556724,1.18527,0.845699,0.412905,0.94143,
0.625613,1.18527,0.943538,0.447676,1.05683,
0.694502,1.18527,1.11623,0.441998,1.21151,
0.763392,1.18527,1.00986,-0.0394617,1.01502,
0.832281,1.18527,1.17921,0.175274,1.19718,
0.90117,1.18527,0.896524,-0.171324,0.925369,
0.97006,1.18527,0.915611,-0.614462,1.10318,
1.03895,1.18527,0.366915,-0.0528075,0.386696,
1.10784,1.18527,0.497495,-0.311309,0.597722,
1.17673,1.18527,0.709696,-0.361365,0.806237,
1.24562,1.18527,0.423603,-0.1121,0.438442,
1.31451,1.18527,0.341234,-0.434744,0.557006,
1.3834,1.18527,0.288027,-0.270013,0.400478,
1.45228,1.18527,0.11126,-0.337979,0.362007,
1.52117,1.18527,0.293006,-0.310495,0.432374,
1.59006,1.18527,0.231441,0.0229509,0.379291,
-1.78551,1.2276,-0.00240125,-0.499274,0.500067,
-1.71662,1.2276,-0.0484671,-0.106462,0.119467,
-1.64773,1.2276,-0.0389721,-0.450391,0.471322,
-1.57884,1.2276,-0.0456012,-0.0602931,0.385334,
-1.50996,1.2276,-0.136368,-0.480859,0.500218,
-1.44107,1.2276,-0.358475,-0.596549,0.696809,
-1.37218,1.2276,-0.26632,-0.519681,0.587591,
-1.30329,1.2276,-0.215164,-0.641249,0.677792,
-1.2344,1.2276,-0.436379,-0.389465,0.59771,
-1.16551,1.2276,-0.635629,-0.525788,0.829148,
-1.09662,1.2276,-0.576868,-0.394158,0.698964,
-1.02773,1.2276,-1.25408,-0.491627,1.34717,
-0.958841,1.2276,-0.498528,0.0761805,0.509306,
-0.889952,1.2276,-0.200876,-0.14663,0.295019,
-0.821062,1.2276,-0.75612,0.032538,0.756831,
-0.752173,1.2276,-0.54591,0.0811541,0.606507,
-0.683284,1.2276,-0.691088,0.232826,0.743541,
-0.614395,1.2276,-0.647735,0.102663,0.657612,
-0.545505,1.2276,-0.633912,0.368211,0.745352,
-0.476616,1.2276,-1.05274,0.825193,1.33844,
-0.407727,1.2276,-0.963913,0.882192,1.3099,
-0.338837,1.2276,-0.403207,0.520509,0.666244,
-0.269948,1.2276,-0.841215,1.13375,1.41193,
-0.201059,1.2276,-0.391296,0.902243,0.984609,
-0.132169,1.2276,-0.147322,1.02564,1.03987,
-0.06328,1.2276,-0.311758,1.42083,1.45504,
0.00560927,1.2276,-0.0501785,0.952224,0.959301,
0.0744986,1.2276,0.127127,0.710071,0.722302,
0.143388,1.2276,0.388058,1.20524,1.26824,
0.212277,1.2276,0.3025,0.89388,0.945155,
0.281167,1.2276,0.598205,1.07232,1.22989,
0.350056,1.2276,0.760532,1.50389,1.68697,
0.418945,1.2276,0.333121,0.491184,0.600685,
0.487834,1.2276,0.186686,0.567397,0.702463,
0.556724,1.2276,0.870669,0.664156,1.11132,
0.625613,1.2276,0.909845,0.63499,1.12344,
0.694502,1.2276,0.535861,0.372778,0.653298,
0.763392,1.2276,0.897015,0.0290656,0.901367,
0.832281,1.2276,0.960234,0.0483855,0.965191,
0.90117,1.2276,0.713334,-0.151141,0.731657,
0.97006,1.2276,0.562516,-0.0909225,0.578327,
1.03895,1.2276,0.294722,-0.405531,0.502084,
1.10784,1.2276,0.562315,-0.152742,0.587015,
1.17673,1.2276,0.361696,-0.375592,0.521656,
1.24562,1.2276,0.320174,-0.224782,0.39169,
1.31451,1.2276,0.367162,-0.139736,0.409434,
1.3834,1.2276,0.106308,-0.227688,0.252319,
1.45228,1.2276,0.128065,-0.0994826,0.18529,
1.52117,1.2276,-0.242019,0.0279356,0.251385,
1.59006,1.2276,0.113653,-0.17411,0.257491,
-1.78551,1.26993,0.0367886,-0.480674,0.49339,
-1.71662,1.26993,0.482422,-0.330375,0.685004,
-1.64773,1.26993,-0.202709,0.172263,0.29864,
-1.57884,1.26993,-0.193837,-0.450683,0.551986,
-1.50996,1.26993,-0.129977,0.0304296,0.209413,
-1.44107,1.26993,-0.427587,-0.607899,0.762714,
-1.37218,1.26993,-0.389219,-0.400284,0.558347,
-1.30329,1.26993,-0.407142,-0.601876,0.732936,
-1.2344,1.26993,-0.585701,-0.458732,0.756465,
-1.16551,1.26993,-0.73105,-0.309498,0.798229,
-1.09662,1.26993,-0.437085,-0.227381,0.535743,
-1.02773,1.26993,-0.346604,-0.196914,0.400973,
-0.958841,1.26993,-0.290432,-0.00186061,0.318255,
-0.889952,1.26993,-0.606244,0.10527,0.654126,
-0.821062,1.26993,-1.33378,0.0358023,1.33545,
-0.752173,1.26993,-0.496502,0.136463,0.516024,
-0.683284,1.26993,-0.281185,0.0482757,0.285647,
-0.614395,1.26993,-1.04824,0.315556,1.11291,
-0.545505,1.26993,-0.630098,0.656099,0.989999,
-0.476616,1.26993,-0.930652,0.680447,1.17093,
-0.407727,1.26993,-1.09619,0.97432,1.4666,
-0.338837,1.26993,-0.63527,0.690821,0.939366,
-0.269948,1.26993,-0.708491,1.26454,1.48437,
-0.201059,1.26993,-0.374175,0.768005,0.858794,
-0.132169,1.26993,-0.381299,0.675794,0.783132,
-0.06328,1.26993,-0.27577,1.44391,1.47582,
