X,Y,U,V,absV,
Rectangular zone
-0.353566,1.2905,1.28031,-0.664417,1.46323,
-0.271389,1.2905,0.659205,-1.20231,1.37181,
-0.189212,1.2905,0.551198,-1.00137,1.14351,
-0.107035,1.2905,0.519304,-1.31312,1.43331,
-0.0248578,1.2905,-0.0253181,-1.49278,1.50087,
0.0573191,1.2905,-0.489698,-1.66054,1.73204,
0.139496,1.2905,-0.535312,-1.33027,1.45484,
0.221673,1.2905,-0.981309,-1.48698,1.78438,
0.30385,1.2905,-0.591262,-1.45353,1.59625,
0.386027,1.2905,-0.443375,-1.33159,1.42447,
0.468204,1.2905,-0.945398,-0.892057,1.30391,
0.550381,1.2905,-0.979779,-0.620908,1.16942,
0.632558,1.2905,-1.12147,-0.386986,1.19282,
0.714735,1.2905,-0.679699,-0.307403,0.765801,
0.796911,1.2905,-0.475259,-0.151964,0.519813,
0.879088,1.2905,-0.768283,-0.0175781,0.769696,
0.961265,1.2905,-0.626423,0.22484,0.665554,
1.04344,1.2905,-0.576702,0.244415,0.6331,
1.12562,1.2905,-0.411092,0.271059,0.498069,
1.2078,1.2905,-0.229698,0.267043,0.357887,
1.28997,1.2905,-0.181738,0.279063,0.33772,
1.37215,1.2905,-0.222139,0.320006,0.389902,
1.45433,1.2905,-0.533541,0.439258,0.69308,
1.5365,1.2905,-0.194457,0.219869,0.396817,
1.61868,1.2905,-0.257695,0.271717,0.510338,
1.70086,1.2905,-0.292337,0.333649,0.454695,
1.78303,1.2905,-0.200159,0.154678,0.257614,
1.86521,1.2905,-0.0893577,0.223831,0.300969,
1.94739,1.2905,-0.120524,0.0876257,0.219929,
2.02957,1.2905,-0.169854,0.165186,0.28956,
-1.9971,1.35195,-0.131874,0.344868,0.378419,
-1.91493,1.35195,-0.143169,0.361579,0.409755,
-1.83275,1.35195,-0.138438,0.311203,0.370828,
-1.75057,1.35195,-0.140591,0.326838,0.375583,
-1.6684,1.35195,-0.0811417,0.492695,0.515566,
-1.58622,1.35195,0.23304,0.876863,0.9208,
-1.50404,1.35195,-0.0607297,0.729246,0.756877,
-1.42187,1.35195,-0.200694,0.757905,0.805203,
-1.33969,1.35195,0.074498,0.628213,0.632924,
-1.25751,1.35195,0.0932231,0.701397,0.719674,
-1.17533,1.35195,-0.154753,0.773893,0.789922,
-1.09316,1.35195,0.151134,0.611216,0.631245,
-1.01098,1.35195,0.554188,0.809915,0.990084,
-0.928804,1.35195,0.150601,0.566598,0.604856,
-0.846627,1.35195,0.496848,0.614737,0.794049,
-0.76445,1.35195,0.899167,0.432651,0.998642,
-0.682273,1.35195,0.856977,0.265439,0.901868,
-0.600096,1.35195,1.02914,0.158358,1.05056,
-0.517919,1.35195,0.944615,-0.291089,0.992868,
-0.435742,1.35195,1.04199,-0.44598,1.16707,
-0.353566,1.35195,0.506835,-0.869979,1.01116,
-0.271389,1.35195,0.873126,-1.05633,1.37135,
-0.189212,1.35195,0.307221,-1.30056,1.345,
-0.107035,1.35195,-0.00670274,-1.21619,1.22384,
-0.0248578,1.35195,0.0297709,-1.46121,1.48488,
0.0573191,1.35195,-0.0415183,-1.48457,1.48707,
0.139496,1.35195,-0.154999,-1.51725,1.53048,
0.221673,1.35195,-0.250302,-1.28222,1.30859,
0.30385,1.35195,-0.552444,-1.35335,1.46211,
0.386027,1.35195,-0.537816,-1.10257,1.23706,
0.468204,1.35195,-0.894556,-0.813667,1.22377,
0.550381,1.35195,-1.11901,-0.557924,1.26002,
0.632558,1.35195,-1.14412,-0.470823,1.23998,
0.714735,1.35195,-0.602614,-0.398549,0.7344,
0.796911,1.35195,-0.537256,-0.121491,0.607131,
0.879088,1.35195,-0.658747,-0.0389461,0.661864,
0.961265,1.35195,-0.148926,0.0371936,0.154827,
1.04344,1.35195,-0.441054,0.126125,0.459854,
1.12562,1.35195,-0.456932,0.309504,0.555136,
1.2078,1.35195,-0.319862,0.183853,0.373686,
1.28997,1.35195,-0.150989,0.16939,0.233264,
1.37215,1.35195,-0.340085,0.262243,0.432715,
1.45433,1.35195,-0.345475,0.214568,0.423093,
1.5365,1.35195,-0.194575,0.252319,0.334255,
1.61868,1.35195,-0.334338,0.160288,0.381038,
1.70086,1.35195,0.0162278,0.175699,0.178331,
1.78303,1.35195,-0.197288,0.262882,0.398118,
1.86521,1.35195,-0.234562,-0.0342398,0.333506,
1.94739,1.35195,-0.321411,0.0747031,0.359135,
2.02957,1.35195,-0.277858,0.179742,0.367121,
-1.9971,1.41341,-0.0125275,-0.039443,0.0956608,
-1.91493,1.41341,-0.221288,0.128345,0.29458,
-1.83275,1.41341,-0.0449592,0.288516,0.405152,
-1.75057,1.41341,0.230146,0.466482,0.635237,
-1.6684,1.41341,0.155532,0.455035,0.490856,
-1.58622,1.41341,0.00589261,0.511322,0.623202,
-1.50404,1.41341,0.0629155,0.556193,0.571276,
-1.42187,1.41341,-0.127778,0.465957,0.570374,
-1.33969,1.41341,-0.0452266,0.479777,0.499382,
-1.25751,1.41341,0.0983826,0.643079,0.667526,
-1.17533,1.41341,0.0784704,0.686507,0.696653,
-1.09316,1.41341,0.185983,0.554602,0.601623,
-1.01098,1.41341,0.262946,0.613577,0.676756,
-0.928804,1.41341,0.570798,0.727926,0.928083,
-0.846627,1.41341,0.377636,0.502833,0.714156,
-0.76445,1.41341,0.740514,0.4401,0.863305,
-0.682273,1.41341,0.454883,0.131667,0.487545,
-0.600096,1.41341,0.809809,0.0129806,0.819866,
-0.517919,1.41341,0.822135,-0.114972,0.84256,
-0.435742,1.41341,0.847688,-0.147677,0.863754,
-0.353566,1.41341,0.486448,-0.505586,0.713487,
-0.271389,1.41341,0.678837,-0.799023,1.04891,
-0.189212,1.41341,0.728207,-1.01467,1.2498,
-0.107035,1.41341,0.454595,-1.13634,1.23594,
-0.0248578,1.41341,0.0835274,-1.07748,1.08072,
0.0573191,1.41341,-0.161731,-1.41078,1.42403,
0.139496,1.41341,0.0287375,-1.12184,1.13652,
0.221673,1.41341,-0.260059,-1.28214,1.32137,
0.30385,1.41341,-0.624488,-1.07192,1.24143,
0.386027,1.41341,-0.203289,-1.08754,1.10685,
0.468204,1.41341,-0.368671,-0.219947,0.527029,
0.550381,1.41341,-1.19876,-0.534147,1.32275,
0.632558,1.41341,-0.999402,-0.423881,1.10201,
0.714735,1.41341,-0.84006,-0.218135,0.895993,
0.796911,1.41341,-0.760055,-0.167143,0.80921,
0.879088,1.41341,-0.554184,-0.145086,0.573662,
0.961265,1.41341,-0.152545,-0.0795896,0.177212,
1.04344,1.41341,-0.578645,0.229273,0.623284,
1.12562,1.41341,-0.176764,0.143895,0.244718,
1.2078,1.41341,-0.354418,0.207493,0.424464,
1.28997,1.41341,-0.483933,0.160979,0.511512,
1.37215,1.41341,-0.857283,0.23727,0.909695,
1.45433,1.41341,0.0349315,0.0386315,0.228591,
1.5365,1.41341,-0.14944,0.22959,0.37048,
1.61868,1.41341,-0.436861,0.158486,0.464728,
1.70086,1.41341,-0.260798,0.166101,0.313883,
1.78303,1.41341,-0.281001,0.0721387,0.317737,
1.86521,1.41341,-0.255943,0.275681,0.437792,
1.94739,1.41341,-0.230894,0.186813,0.341384,
2.02957,1.41341,-0.272224,0.424252,0.505524,
-1.9971,1.47486,-0.00203707,0.179427,0.287592,
-1.91493,1.47486,-0.690361,0.482776,0.890679,
-1.83275,1.47486,-0.290593,0.245012,0.419366,
-1.75057,1.47486,-0.288257,0.433152,0.554844,
-1.6684,1.47486,0.0331557,0.425624,0.42725,
-1.58622,1.47486,0.52636,0.381301,0.691422,
-1.50404,1.47486,0.048464,0.492701,0.503454,
-1.42187,1.47486,-0.147013,0.473051,0.582926,
-1.33969,1.47486,-0.0389113,0.501529,0.58495,
-1.25751,1.47486,0.0557699,0.590463,0.604305,
-1.17533,1.47486,0.332153,0.631348,0.720272,
-1.09316,1.47486,0.238935,0.481674,0.541666,
-1.01098,1.47486,0.251651,0.593645,0.669075,
-0.928804,1.47486,0.524111,0.404854,0.680746,
-0.846627,1.47486,0.470494,0.375251,0.60318,
-0.76445,1.47486,0.393247,0.302215,0.51631,
-0.682273,1.47486,0.843096,0.162935,0.866315,
-0.600096,1.47486,0.895365,-0.0109419,0.899599,
-0.517919,1.47486,0.780949,-0.172768,0.805528,
-0.435742,1.47486,1.14188,-0.133034,1.15,
-0.353566,1.47486,0.568752,-0.574824,0.812758,
-0.271389,1.47486,0.918373,-0.696759,1.1542,
-0.189212,1.47486,0.572131,-1.01069,1.16443,
-0.107035,1.47486,0.327834,-1.09723,1.14742,
-0.0248578,1.47486,0.216774,-1.16194,1.18333,
0.0573191,1.47486,0.12763,-1.30178,1.33527,
0.139496,1.47486,-0.298122,-1.17366,1.22445,
0.221673,1.47486,-0.225715,-1.29993,1.32457,
0.30385,1.47486,-0.322643,-1.07357,1.17656,
0.386027,1.47486,-0.578203,-0.958484,1.12065,
0.468204,1.47486,-0.816155,-0.821409,1.17911,
0.550381,1.47486,-0.751112,-0.512284,0.922702,
0.632558,1.47486,-0.516891,-0.446377,0.694937,
0.714735,1.47486,-0.685536,-0.446578,0.829438,
0.796911,1.47486,-0.615548,-0.325132,0.720452,
0.879088,1.47486,-0.352876,-0.158564,0.409008,
0.961265,1.47486,-0.558241,0.108665,0.569797,
1.04344,1.47486,-0.596614,0.144575,0.632258,
1.12562,1.47486,-0.330418,0.231119,0.442967,
1.2078,1.47486,-0.482028,0.0779688,0.493266,
1.28997,1.47486,-0.130262,0.26802,0.383472,
1.37215,1.47486,-0.130841,0.217803,0.313061,
1.45433,1.47486,-0.0899375,0.269238,0.287283,
1.5365,1.47486,-0.203899,0.205601,0.352559,
1.61868,1.47486,-0.136376,0.173416,0.287328,
1.70086,1.47486,0.0572495,0.14272,0.260353,
1.78303,1.47486,-0.576208,-0.0969301,0.607838,
1.86521,1.47486,0.0146273,0.151817,0.31115,
1.94739,1.47486,0.0241088,0.0850491,0.126783,
2.02957,1.47486,-0.190908,0.112581,0.22211,
-1.9971,1.53631,0.0943414,0.278476,0.399547,
-1.91493,1.53631,-0.157796,0.389183,0.495279,
-1.83275,1.53631,0.0296851,0.43691,0.466582,
-1.75057,1.53631,-0.0229911,0.314863,0.344884,
-1.6684,1.53631,0.189921,0.467228,0.516787,
-1.58622,1.53631,0.057166,0.349347,0.421325,
-1.50404,1.53631,0.27241,0.473609,0.551007,
-1.42187,1.53631,-0.18741,0.589166,0.659048,
-1.33969,1.53631,-0.0600856,0.527167,0.72934,
-1.25751,1.53631,0.247796,0.415322,0.494771,
-1.17533,1.53631,0.516744,0.628671,0.827025,
-1.09316,1.53631,0.0722053,1.59606,1.60036,
-1.01098,1.53631,0.176197,0.521591,0.553777,
-0.928804,1.53631,0.751321,0.396027,0.912378,
-0.846627,1.53631,1.10783,0.40619,1.1807,
-0.76445,1.53631,-0.340134,0.179563,0.790381,
-0.682273,1.53631,0.593553,0.146813,0.61348,
-0.600096,1.53631,0.785717,-0.0458197,0.792229,
-0.517919,1.53631,0.679679,-0.0895081,0.686809,
-0.435742,1.53631,1.00207,-0.301655,1.04908,
-0.353566,1.53631,0.737508,-0.595845,0.964064,
-0.271389,1.53631,0.67601,-0.780655,1.04106,
-0.189212,1.53631,0.353528,-0.843668,0.956224,
-0.107035,1.53631,0.335921,-1.13067,1.17952,
-0.0248578,1.53631,0.588449,-1.17637,1.33017,
0.0573191,1.53631,-0.0562324,-1.14505,1.18665,
0.139496,1.53631,-0.21999,-1.12877,1.16273,
0.221673,1.53631,-0.234557,-1.03895,1.07987,
0.30385,1.53631,-0.418465,-0.938805,1.02785,
0.386027,1.53631,-0.272786,-1.10171,1.13768,
0.468204,1.53631,-0.414496,-0.671834,0.84355,
0.550381,1.53631,-0.351869,-0.614335,0.755784,
0.632558,1.53631,-0.513282,-0.406615,0.655428,
0.714735,1.53631,-0.684093,-0.224799,0.720722,
0.796911,1.53631,-0.611052,-0.168269,0.655165,
0.879088,1.53631,-0.188169,-0.144053,0.244046,
0.961265,1.53631,-0.599922,-0.0113519,0.601955,
1.04344,1.53631,-0.7927,0.0280528,0.797218,
1.12562,1.53631,-0.273824,0.349271,0.475598,
1.2078,1.53631,-0.374182,0.352343,0.526198,
1.28997,1.53631,-0.254689,0.112075,0.279671,
1.37215,1.53631,-0.233082,0.0391229,0.240996,
1.45433,1.53631,-0.250432,0.28657,0.380812,
1.5365,1.53631,-0.203191,-0.00934824,0.346649,
1.61868,1.53631,-0.594054,0.234501,0.647194,
1.70086,1.53631,-0.0356133,0.0328109,0.0484244,
1.78303,1.53631,-0.49718,-0.0558718,0.545032,
1.86521,1.53631,-0.136726,0.374307,0.398509,
1.94739,1.53631,-0.213977,0.0652037,0.298741,
2.02957,1.53631,-0.336076,0.0979007,0.414465,
-1.9971,1.59776,0.11685,0.319013,0.433546,
-1.91493,1.59776,0.272187,0.282601,0.407151,
-1.83275,1.59776,0.00760012,0.359957,0.431643,
-1.75057,1.59776,0.0291568,0.427098,0.447124,
-1.6684,1.59776,0.275577,0.497467,0.570509,
-1.58622,1.59776,0.0544293,0.319907,0.365651,
-1.50404,1.59776,0.259593,0.474219,0.558671,
-1.42187,1.59776,0.271122,0.540656,0.666919,
-1.33969,1.59776,0.578912,0.457626,0.784419,
-1.25751,1.59776,0.264969,0.39332,0.4998,
-1.17533,1.59776,0.737769,0.457905,0.876738,
-1.09316,1.59776,0.649993,0.614572,0.895884,
-1.01098,1.59776,0.452771,0.45059,0.654316,
-0.928804,1.59776,0.609042,0.386392,0.738128,
-0.846627,1.59776,0.443128,0.320359,0.567717,
-0.76445,1.59776,0.887305,0.359005,0.961716,
-0.682273,1.59776,0.99496,0.205323,1.01812,
-0.600096,1.59776,0.342581,-0.0213734,0.345817,
-0.517919,1.59776,0.492033,-0.29267,0.574414,
-0.435742,1.59776,1.09527,-0.23872,1.12182,
-0.353566,1.59776,0.849985,-0.497419,1.01309,
-0.271389,1.59776,0.424066,-0.736161,0.853185,
-0.189212,1.59776,0.304626,-0.592381,0.708958,
-0.107035,1.59776,0.238704,-0.676801,0.79358,
-0.0248578,1.59776,0.3343,-1.1207,1.1714,
0.0573191,1.59776,-0.143163,-1.07277,1.11165,
0.139496,1.59776,-0.331569,-1.02797,1.08123,
0.221673,1.59776,-0.0985343,-1.06284,1.06868,
0.30385,1.59776,-0.428102,-0.979323,1.12129,
0.386027,1.59776,-0.405037,-0.839154,0.937433,
0.468204,1.59776,-0.579362,-0.624543,0.854631,
0.550381,1.59776,-0.533248,-0.590671,0.887007,
0.632558,1.59776,-1.0006,0.0440179,1.00163,
0.714735,1.59776,-0.757675,-0.390626,0.857747,
0.796911,1.59776,-0.553229,-0.175461,0.583193,
0.879088,1.59776,-0.417642,-0.118232,0.446402,
0.961265,1.59776,-0.24578,-0.0939134,0.265843,
1.04344,1.59776,-0.260302,-0.162868,0.314549,
1.12562,1.59776,-0.38591,0.0145876,0.388399,
1.2078,1.59776,-0.365076,0.0482697,0.379575,
1.28997,1.59776,-0.414996,0.159272,0.450575,
1.37215,1.59776,-0.22687,0.114031,0.480164,
1.45433,1.59776,-0.462761,0.149388,0.501098,
1.5365,1.59776,-0.482647,0.162704,0.554546,
1.61868,1.59776,-0.132336,0.203857,0.276559,
1.70086,1.59776,-0.310267,0.07829,0.342225,
1.78303,1.59776,-0.489823,0.0744757,0.499848,
1.86521,1.59776,-0.202496,0.104733,0.38723,
1.94739,1.59776,-0.00568125,0.109772,0.113956,
2.02957,1.59776,-0.159631,0.0454447,0.225045,
-1.9971,1.65922,0.0162541,0.318701,0.421267,
-1.91493,1.65922,-0.0334533,0.426546,0.523546,
-1.83275,1.65922,0.30607,0.372547,0.526235,
-1.75057,1.65922,0.0807761,0.480478,0.506634,
-1.6684,1.65922,0.0806625,0.402948,0.473883,
-1.58622,1.65922,0.139881,0.295671,0.327788,
-1.50404,1.65922,0.268861,0.618779,0.677308,
-1.42187,1.65922,0.069261,0.478134,0.501258,
-1.33969,1.65922,0.00157911,0.409128,0.412958,
-1.25751,1.65922,0.143753,0.41061,0.475435,
-1.17533,1.65922,0.391297,0.406919,0.56639,
-1.09316,1.65922,0.440226,0.396932,0.611155,
-1.01098,1.65922,0.380005,0.279996,0.504761,
-0.928804,1.65922,0.340782,0.318687,0.467023,
-0.846627,1.65922,0.205647,0.303734,0.384141,
-0.76445,1.65922,0.689721,0.277896,0.744224,
-0.682273,1.65922,0.768532,0.109075,0.784272,
-0.600096,1.65922,0.46426,-0.12174,0.499329,
-0.517919,1.65922,0.642228,-0.154546,0.662105,
-0.435742,1.65922,0.5221,-0.240697,0.576299,
-0.353566,1.65922,0.696989,-0.584045,0.922257,
-0.271389,1.65922,0.860611,-0.584371,1.05,
-0.189212,1.65922,0.413907,-0.637502,0.775091,
-0.107035,1.65922,0.332437,-0.761941,0.838165,
-0.0248578,1.65922,0.790431,-1.18473,1.43178,
0.0573191,1.65922,0.101799,-0.915238,0.933935,
0.139496,1.65922,-0.213565,-0.937238,0.961436,
0.221673,1.65922,-0.327509,-0.84787,0.975954,
0.30385,1.65922,-0.359002,-0.849994,0.949792,
0.386027,1.65922,-0.361709,-1.00663,1.13425,
0.468204,1.65922,-0.459466,-0.67478,0.837979,
0.550381,1.65922,-0.608173,-0.626431,0.909871,
0.632558,1.65922,-0.524802,-0.501084,0.748778,
0.714735,1.65922,-0.523449,-0.364499,0.65642,
0.796911,1.65922,-0.490385,-0.189815,0.537709,
0.879088,1.65922,-0.290406,-0.259726,0.396822,
0.961265,1.65922,-0.403219,-0.073866,0.411308,
1.04344,1.65922,-0.202192,-0.042267,0.226491,
1.12562,1.65922,-0.154341,0.0219009,0.156682,
1.2078,1.65922,-0.350515,0.146035,0.393631,
1.28997,1.65922,-0.152837,0.0273513,0.155277,
1.37215,1.65922,-0.186541,0.111316,0.319674,
1.45433,1.65922,-0.1602,0.0732899,0.186574,
1.5365,1.65922,-0.00690099,-0.261288,0.314046,
1.61868,1.65922,-0.00518068,0.113779,0.259168,
1.70086,1.65922,-0.144501,0.297682,0.350077,
1.78303,1.65922,0.0790996,0.111195,0.144314,
1.86521,1.65922,-0.350897,0.157467,0.387671,
1.94739,1.65922,-0.134947,0.134531,0.206454,
2.02957,1.65922,-0.0659041,0.174241,0.213916,
-1.9971,1.72067,-0.125961,0.25797,0.336422,
-1.91493,1.72067,-0.07983,0.24525,0.269905,
-1.83275,1.72067,-0.0583197,0.393893,0.40526,
-1.75057,1.72067,0.0943018,0.21498,0.277933,
-1.6684,1.72067,0.181735,0.430481,0.468045,
-1.58622,1.72067,-0.112546,0.146309,0.267218,
-1.50404,1.72067,0.1116,0.366199,0.404643,
-1.42187,1.72067,0.0668805,0.362271,0.403869,
-1.33969,1.72067,0.264144,0.479731,0.566762,
-1.25751,1.72067,0.754151,0.558614,0.954037,
-1.17533,1.72067,0.065831,0.384452,0.417708,
-1.09316,1.72067,0.33643,0.321605,0.494031,
-1.01098,1.72067,0.199777,0.262558,0.34857,
-0.928804,1.72067,0.302806,0.280511,0.470862,
-0.846627,1.72067,0.628919,0.358619,0.724326,
-0.76445,1.72067,0.142316,0.103974,0.465863,
-0.682273,1.72067,0.302165,0.130917,0.37325,
-0.600096,1.72067,0.252416,-0.277507,0.391267,
-0.517919,1.72067,0.315729,-0.12041,0.387579,
-0.435742,1.72067,0.141932,-0.289644,0.327308,
-0.353566,1.72067,0.658942,-0.532729,0.853424,
-0.271389,1.72067,0.355173,-0.720118,0.814329,
-0.189212,1.72067,0.687645,-0.75434,1.04139,
-0.107035,1.72067,0.164891,-0.72987,0.760504,
-0.0248578,1.72067,0.381029,-0.837895,0.927426,
0.0573191,1.72067,0.361339,-0.905006,0.984458,
0.139496,1.72067,0.273472,-0.832178,0.876316,
0.221673,1.72067,-0.160724,-0.743877,0.772912,
0.30385,1.72067,-0.143192,-0.864976,0.878505,
0.386027,1.72067,-0.26294,-0.805658,0.849659,
0.468204,1.72067,-0.65109,-0.501818,0.837269,
0.550381,1.72067,-0.297498,-0.347446,0.493889,
0.632558,1.72067,-0.706489,-0.380643,0.804236,
0.714735,1.72067,-0.156014,-0.399255,0.434257,
0.796911,1.72067,-0.449345,-0.284401,0.540358,
0.879088,1.72067,-0.279336,-0.201473,0.344413,
0.961265,1.72067,-0.371993,-0.106945,0.398248,
1.04344,1.72067,-0.785366,-0.0323717,0.786671,
1.12562,1.72067,-0.464515,-0.0529618,0.48755,
1.2078,1.72067,-0.515231,0.0474448,0.526988,
1.28997,1.72067,-0.252545,0.064382,0.302136,
1.37215,1.72067,-0.163078,0.232458,0.308707,
1.45433,1.72067,-0.162472,0.0844692,0.212755,
1.5365,1.72067,-0.202838,0.0587147,0.213797,
1.61868,1.72067,0.0593589,0.0768517,0.252305,
1.70086,1.72067,0.134963,0.0812531,0.323107,
1.78303,1.72067,-0.104058,0.125391,0.177382,
1.86521,1.72067,-0.0103653,0.206694,0.228745,
1.94739,1.72067,-0.170926,0.142283,0.255614,
2.02957,1.72067,-0.112476,0.108101,0.207144,
-1.9971,1.78212,-0.121243,0.170529,0.23783,
-1.91493,1.78212,-0.246769,0.168476,0.311052,
-1.83275,1.78212,-0.102845,0.310651,0.330714,
-1.75057,1.78212,-0.0296352,0.504293,0.505898,
-1.6684,1.78212,-0.0591181,0.29167,0.331992,
-1.58622,1.78212,0.489275,0.594178,0.772913,
-1.50404,1.78212,0.119347,0.360531,0.388799,
-1.42187,1.78212,0.162402,0.353688,0.43026,
-1.33969,1.78212,0.20235,0.29904,0.401266,
-1.25751,1.78212,0.000301626,0.39477,0.540497,
-1.17533,1.78212,0.174102,0.403276,0.614822,
-1.09316,1.78212,0.736397,0.331139,0.808032,
-1.01098,1.78212,0.333189,0.363339,0.493207,
-0.928804,1.78212,0.831719,0.230504,0.887908,
-0.846627,1.78212,0.62183,0.118685,0.633062,
-0.76445,1.78212,0.528318,0.221181,0.604798,
-0.682273,1.78212,0.410893,0.25079,0.495045,
-0.600096,1.78212,0.0108909,-0.0912003,0.162798,
-0.517919,1.78212,0.285594,-0.0496998,0.328032,
-0.435742,1.78212,0.722604,-0.264716,0.779272,
-0.353566,1.78212,0.435971,-0.41578,0.624618,
-0.271389,1.78212,0.136538,-0.62942,0.647443,
-0.189212,1.78212,0.22694,-0.29387,0.385771,
-0.107035,1.78212,-0.0624526,-0.719436,0.722142,
-0.0248578,1.78212,0.328156,-0.695247,0.788073,
0.0573191,1.78212,0.301786,-1.05795,1.10327,
0.139496,1.78212,0.157048,-0.741427,0.760741,
0.221673,1.78212,0.3666,-0.9418,1.02187,
0.30385,1.78212,-0.0518134,-0.649489,0.670771,
0.386027,1.78212,-0.055867,-0.630762,0.63353,
0.468204,1.78212,-0.119938,-0.536425,0.555235,
0.550381,1.78212,-0.131692,-0.445912,0.519813,
0.632558,1.78212,-0.259894,-0.18177,0.327317,
0.714735,1.78212,-0.473496,-0.350304,0.594597,
0.796911,1.78212,-0.461962,-0.367821,0.609467,
0.879088,1.78212,-0.329569,-0.17686,0.390131,
0.961265,1.78212,-0.199617,-0.161371,0.272461,
1.04344,1.78212,-0.229897,-0.07742,0.242591,
1.12562,1.78212,-0.253726,0.0128445,0.254497,
1.2078,1.78212,-0.40794,0.0619984,0.413299,
1.28997,1.78212,-0.217826,0.0838587,0.234731,
1.37215,1.78212,-0.199011,-0.0108548,0.218289,
1.45433,1.78212,-0.203224,0.126313,0.250859,
1.5365,1.78212,-0.332845,0.13607,0.36524,
1.61868,1.78212,-0.0704789,0.248964,0.327726,
1.70086,1.78212,-0.127756,0.0030002,0.146438,
1.78303,1.78212,-0.17701,0.108469,0.237426,
1.86521,1.78212,-0.418662,0.0985695,0.444998,
1.94739,1.78212,-0.307765,0.0953089,0.377682,
2.02957,1.78212,-0.0842367,0.0343401,0.127221,
-1.9971,1.84357,-0.0115673,0.113051,0.113682,
-1.91493,1.84357,-0.125201,0.247989,0.300045,
-1.83275,1.84357,-0.203661,0.339629,0.396256,
-1.75057,1.84357,0.204577,0.0684885,0.219289,
-1.6684,1.84357,0.0983162,0.35192,0.414098,
-1.58622,1.84357,0.228328,0.329503,0.517907,
-1.50404,1.84357,0.206372,0.331616,0.390995,
-1.42187,1.84357,0.13461,0.374472,0.398485,
-1.33969,1.84357,0.328186,0.225787,0.408515,
-1.25751,1.84357,0.298277,0.304277,0.472268,
-1.17533,1.84357,-0.218187,0.306895,0.406885,
-1.09316,1.84357,0.420536,0.352311,0.589827,
-1.01098,1.84357,-0.436475,0.321753,0.548507,
-0.928804,1.84357,0.414914,0.354778,0.620687,
-0.846627,1.84357,0.497973,0.210366,0.562502,
-0.76445,1.84357,0.559827,0.0445001,0.569183,
-0.682273,1.84357,0.444925,0.0630188,0.460907,
-0.600096,1.84357,0.476286,-0.00565027,0.487775,
-0.517919,1.84357,0.195662,-0.096371,0.417172,
-0.435742,1.84357,0.826406,-0.168737,0.84914,
-0.353566,1.84357,0.513017,-0.314648,0.620101,
-0.271389,1.84357,0.361561,-0.541582,0.701675,
-0.189212,1.84357,0.720717,-0.420679,0.854607,
-0.107035,1.84357,0.0877385,-0.61579,0.665526,
-0.0248578,1.84357,0.621029,-0.743769,0.970446,
0.0573191,1.84357,-0.192139,-0.298036,0.355359,
0.139496,1.84357,-0.145375,-0.714676,0.780995,
0.221673,1.84357,-0.0701147,-0.730418,0.734754,
0.30385,1.84357,-0.381897,-0.531916,0.658634,
0.386027,1.84357,-0.0732228,-0.698685,0.734818,
0.468204,1.84357,-0.317949,-0.674803,0.750086,
0.550381,1.84357,-0.534235,-0.631826,0.904628,
0.632558,1.84357,-0.386878,-0.459647,0.633236,
0.714735,1.84357,-0.584526,-0.37979,0.731593,
0.796911,1.84357,-0.305791,-0.211785,0.373867,
0.879088,1.84357,-0.399026,-0.16529,0.468786,
0.961265,1.84357,-0.0172348,-0.128991,0.160864,
1.04344,1.84357,-0.479482,-0.294585,0.567734,
1.12562,1.84357,-0.155893,-0.0503069,0.25307,
1.2078,1.84357,-0.287222,0.0323608,0.303576,
1.28997,1.84357,-0.31276,0.0592315,0.322214,
1.37215,1.84357,-0.222781,0.0108332,0.284773,
1.45433,1.84357,-0.166287,0.061243,0.225989,
1.5365,1.84357,-0.102799,0.0562651,0.16993,
1.61868,1.84357,-0.204969,0.0379975,0.222505,
1.70086,1.84357,-0.0915208,0.16724,0.257622,
1.78303,1.84357,-0.0091434,0.0855219,0.0917262,
1.86521,1.84357,-0.0660665,0.0621923,0.164336,
1.94739,1.84357,0.0102404,0.0641676,0.123213,
2.02957,1.84357,-0.0300447,0.069692,0.0766536,
-1.9971,1.90503,-0.12044,0.0775519,0.165309,
-1.91493,1.90503,-0.0887717,0.27255,0.334433,
-1.83275,1.90503,-0.0421283,0.326069,0.337986,
-1.75057,1.90503,0.0586716,0.369205,0.397153,
-1.6684,1.90503,0.231946,0.351067,0.489178,
-1.58622,1.90503,0.314756,0.252448,0.412405,
-1.50404,1.90503,0.195337,0.547236,0.608732,
-1.42187,1.90503,-0.0713763,0.446219,0.494446,
-1.33969,1.90503,0.380012,0.154588,0.427366,
-1.25751,1.90503,0.0671719,0.145283,0.213613,
-1.17533,1.90503,0.163757,0.325725,0.383549,
-1.09316,1.90503,0.385755,0.413651,0.568126,
-1.01098,1.90503,0.148349,0.190117,0.356394,
-0.928804,1.90503,0.612195,0.30611,0.691415,
-0.846627,1.90503,0.0202718,0.241196,0.245678,
-0.76445,1.90503,0.830202,0.105096,0.838404,
-0.682273,1.90503,0.483834,-0.0327128,0.485808,
-0.600096,1.90503,0.539006,0.134248,0.564892,
-0.517919,1.90503,0.524925,-0.20582,0.567882,
-0.435742,1.90503,0.387113,-0.246936,0.459279,
-0.353566,1.90503,-0.226859,0.378186,0.444642,
-0.271389,1.90503,0.475142,-0.460197,0.683986,
